Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF47	D3	12J691	 C3.8	H2   	1.000	Norm 	 0.995544	20.464394	29.717340																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
440	13:51:41.99	21.2875	13.80456	25.98	33.46	1.1	0.672714	13.3573	1.24932	774.52	0.96760	3.28	0
441	13:51:42.29	21.2895	13.80400	25.98	33.46	1.1	0.672690	13.3577	1.24932	774.54	0.96767	3.28	0
442	13:51:42.59	21.2895	13.80400	25.98	33.46	1.1	0.672690	13.3578	1.24936	774.54	0.96767	3.28	0
443	13:51:42.89	21.2910	13.80365	25.98	33.46	1.1	0.672672	13.3575	1.24936	774.54	0.96767	3.28	0
444	13:51:43.19	21.2870	13.80456	25.98	33.46	1.1	0.672720	13.3580	1.24932	774.54	0.96766	3.28	0
445	13:51:43.49	21.2895	13.80400	25.98	33.46	1.1	0.672690	13.3580	1.24936	774.56	0.96769	3.28	0
446	13:51:43.79	21.2895	13.80407	25.98	33.46	1.1	0.672690	13.3577	1.24932	774.54	0.96767	3.28	0
447	13:51:44.09	21.2865	13.80470	25.98	33.46	1.1	0.672726	13.3580	1.24932	774.54	0.96764	3.28	0
448	13:51:44.39	21.2890	13.80414	25.98	33.46	1.1	0.672696	13.3582	1.24936	774.56	0.96769	3.28	0
449	13:51:44.69	21.2880	13.80442	25.98	33.46	1.1	0.672708	13.3583	1.24936	774.56	0.96769	3.28	0
450	13:51:44.99	21.2850	13.80512	25.98	33.46	1.1	0.672744	13.3589	1.24932	774.56	0.96768	3.28	0
451	13:51:45.29	21.2870	13.80463	25.98	33.46	1.1	0.672720	13.3582	1.24936	774.54	0.96766	3.28	0
452	13:51:45.59	21.2860	13.80491	25.98	33.46	1.1	0.672732	13.3587	1.24936	774.54	0.96768	3.28	0
453	13:51:45.89	21.2850	13.80512	25.98	33.46	1.1	0.672744	13.3586	1.24932	774.54	0.96766	3.28	0
454	13:51:46.19	21.2840	13.80533	25.98	33.46	1.1	0.672756	13.3588	1.24932	774.54	0.96765	3.28	0
455	13:51:46.49	21.2795	13.80645	25.98	33.46	1.1	0.672810	13.3587	1.24924	774.52	0.96757	3.28	0
456	13:51:46.79	21.2860	13.80491	25.98	33.46	1.1	0.672732	13.3587	1.24936	774.54	0.96768	3.28	0
457	13:51:47.09	21.2820	13.80589	25.98	33.46	1.1	0.672780	13.3591	1.24932	774.54	0.96764	3.28	0
458	13:51:47.39	21.2835	13.80547	25.98	33.46	1.1	0.672762	13.3587	1.24932	774.52	0.96764	3.28	0
459	13:51:47.69	21.2830	13.80561	25.98	33.46	1.1	0.672768	13.3588	1.24932	774.54	0.96763	3.28	0
460	13:51:47.99	21.2830	13.80561	25.98	33.46	1.1	0.672768	13.3591	1.24932	774.54	0.96766	3.28	0
461	13:51:48.29	21.2820	13.80589	25.98	33.46	1.1	0.672780	13.3585	1.24928	774.52	0.96760	3.28	0
462	13:51:48.59	21.2825	13.80568	25.98	33.46	1.1	0.672768	13.3586	1.24932	774.52	0.96761	3.28	0
463	13:51:48.89	21.2820	13.80589	25.98	33.46	1.1	0.672780	13.3594	1.24932	774.54	0.96766	3.28	0
464	13:51:49.19	21.2835	13.80547	25.98	33.46	1.1	0.672762	13.3590	1.24932	774.54	0.96766	3.28	0
465	13:51:49.49	21.2815	13.80596	25.98	33.46	1.1	0.672786	13.3596	1.24932	774.56	0.96767	3.28	0
466	13:51:49.79	21.2795	13.80638	25.98	33.46	1.1	0.672804	13.3595	1.24932	774.54	0.96763	3.28	0
467	13:51:50.09	21.2810	13.80610	25.98	33.46	1.1	0.672792	13.3591	1.24932	774.52	0.96762	3.28	0
468	13:51:50.39	21.2795	13.80645	25.98	33.46	1.1	0.672810	13.3591	1.24932	774.52	0.96760	3.28	0
469	13:51:50.69	21.2815	13.80589	25.99	33.46	1.1	0.672786	13.3597	1.24936	774.54	0.96768	3.28	0
470	13:51:50.99	21.2805	13.80610	25.99	33.46	1.1	0.672798	13.3594	1.24932	774.52	0.96764	3.28	0
471	13:51:51.29	21.2815	13.80596	25.98	33.46	1.1	0.672786	13.3598	1.24936	774.56	0.96769	3.28	0
472	13:51:51.59	21.2790	13.80652	25.98	33.46	1.1	0.672810	13.3600	1.24932	774.54	0.96766	3.28	0
473	13:51:51.89	21.2780	13.80673	25.98	33.46	1.1	0.672822	13.3598	1.24932	774.54	0.96763	3.28	0
474	13:51:52.19	21.2785	13.80673	25.98	33.46	1.1	0.672822	13.3598	1.24932	774.52	0.96763	3.28	0
475	13:51:52.49	21.2765	13.80708	25.99	33.46	1.1	0.672840	13.3601	1.24932	774.52	0.96763	3.28	0
476	13:51:52.79	21.2775	13.80687	25.99	33.46	1.1	0.672834	13.3599	1.24928	774.54	0.96763	3.28	0
477	13:51:53.09	21.2775	13.80687	25.98	33.46	1.1	0.672828	13.3603	1.24932	774.54	0.96766	3.28	0
478	13:51:53.39	21.2770	13.80701	25.98	33.46	1.1	0.672834	13.3600	1.24932	774.52	0.96763	3.28	0
479	13:51:53.69	21.2765	13.80715	25.98	33.46	1.1	0.672846	13.3601	1.24932	774.52	0.96763	3.28	0
480	13:51:53.99	21.2755	13.80736	25.98	33.46	1.1	0.672852	13.3605	1.24932	774.54	0.96764	3.28	0
481	13:51:54.29	21.2770	13.80694	25.98	33.46	1.1	0.672834	13.3605	1.24932	774.54	0.96767	3.28	0
482	13:51:54.59	21.2775	13.80694	25.98	33.46	1.1	0.672834	13.3603	1.24932	774.54	0.96765	3.28	0
483	13:51:54.89	21.2745	13.80757	25.98	33.46	1.1	0.672864	13.3608	1.24932	774.54	0.96764	3.28	0
484	13:51:55.19	21.2770	13.80708	25.98	33.46	1.1	0.672840	13.3610	1.24936	774.56	0.96769	3.28	0
485	13:51:55.49	21.2730	13.80799	25.98	33.46	1.1	0.672882	13.3615	1.24932	774.54	0.96766	3.28	0
486	13:51:55.79	21.2740	13.80771	25.98	33.46	1.1	0.672870	13.3616	1.24936	774.56	0.96769	3.28	0
487	13:51:56.09	21.2745	13.80757	25.98	33.46	1.1	0.672864	13.3607	1.24932	774.54	0.96764	3.28	0
488	13:51:56.39	21.2755	13.80736	25.98	33.46	1.1	0.672852	13.3608	1.24932	774.54	0.96766	3.28	0
489	13:51:56.69	21.2740	13.80778	25.98	33.46	1.1	0.672876	13.3611	1.24932	774.54	0.96765	3.28	0
490	13:51:56.99	21.2735	13.80785	25.98	33.46	1.1	0.672876	13.3617	1.24936	774.56	0.96769	3.28	0
491	13:51:57.29	21.2745	13.80764	25.98	33.46	1.1	0.672864	13.3616	1.24936	774.54	0.96770	3.28	0
492	13:51:57.59	21.2720	13.80827	25.98	33.46	1.1	0.672894	13.3616	1.24932	774.54	0.96765	3.28	0
493	13:51:57.89	21.2720	13.80827	25.98	33.46	1.1	0.672900	13.3619	1.24936	774.54	0.96768	3.28	0
494	13:51:58.19	21.2730	13.80799	25.98	33.46	1.1	0.672882	13.3619	1.24936	774.56	0.96769	3.28	0
495	13:51:58.49	21.2765	13.80722	25.98	33.46	1.1	0.672846	13.3614	1.24936	774.56	0.96772	3.28	0
496	13:51:58.79	21.2700	13.80869	25.98	33.46	1.1	0.672918	13.3623	1.24936	774.54	0.96767	3.28	0
497	13:51:59.09	21.2710	13.80848	25.98	33.46	1.1	0.672906	13.3620	1.24932	774.56	0.96767	3.28	0
498	13:51:59.39	21.2730	13.80799	25.98	33.46	1.1	0.672882	13.3622	1.24936	774.56	0.96772	3.28	0
499	13:51:59.69	21.2710	13.80848	25.98	33.46	1.1	0.672906	13.3619	1.24932	774.54	0.96766	3.28	0
500	13:51:59.99	21.2710	13.80841	25.98	33.46	1.1	0.672906	13.3620	1.24932	774.56	0.96767	3.28	0
501	13:52:00.29	21.2710	13.80848	25.98	33.46	1.1	0.672912	13.3623	1.24936	774.56	0.96769	3.28	0
502	13:52:00.59	21.2715	13.80841	25.98	33.46	1.1	0.672906	13.3621	1.24936	774.54	0.96767	3.28	0
503	13:52:00.89	21.2720	13.80827	25.98	33.46	1.1	0.672900	13.3619	1.24936	774.54	0.96767	3.28	0
504	13:52:01.19	21.2700	13.80869	25.98	33.46	1.1	0.672918	13.3624	1.24936	774.54	0.96768	3.28	0
505	13:52:01.49	21.2720	13.80820	25.98	33.46	1.1	0.672894	13.3623	1.24936	774.56	0.96770	3.28	0
506	13:52:01.79	21.2695	13.80883	25.98	33.46	1.1	0.672924	13.3628	1.24936	774.56	0.96770	3.28	0
507	13:52:02.09	21.2655	13.80974	25.98	33.46	1.1	0.672972	13.3629	1.24932	774.54	0.96764	3.28	0
508	13:52:02.39	21.2695	13.80883	25.98	33.46	1.1	0.672924	13.3628	1.24936	774.56	0.96770	3.28	0
509	13:52:02.69	21.2685	13.80904	25.98	33.46	1.1	0.672936	13.3632	1.24936	774.56	0.96772	3.28	0
510	13:52:02.99	21.2670	13.80939	25.98	33.46	1.1	0.672954	13.3629	1.24932	774.54	0.96766	3.28	0
511	13:52:03.29	21.2675	13.80932	25.98	33.46	1.1	0.672948	13.3629	1.24932	774.56	0.96767	3.28	0
512	13:52:03.59	21.2700	13.80876	25.98	33.46	1.1	0.672918	13.3628	1.24936	774.56	0.96770	3.28	0
513	13:52:03.89	21.2665	13.80953	25.98	33.46	1.1	0.672960	13.3635	1.24936	774.56	0.96770	3.28	0
514	13:52:04.19	21.2675	13.80925	25.98	33.46	1.1	0.672948	13.3627	1.24932	774.54	0.96766	3.28	0
515	13:52:04.49	21.2660	13.80960	25.98	33.46	1.1	0.672966	13.3629	1.24932	774.54	0.96766	3.28	0
516	13:52:04.79	21.2655	13.80981	25.98	33.46	1.1	0.672972	13.3636	1.24932	774.56	0.96769	3.28	0
517	13:52:05.09	21.2665	13.80946	25.98	33.46	1.1	0.672960	13.3631	1.24932	774.56	0.96767	3.28	0
518	13:52:05.39	21.2655	13.80981	25.98	33.46	1.1	0.672972	13.3639	1.24936	774.56	0.96771	3.28	0
519	13:52:05.69	21.2675	13.80932	25.98	33.46	1.1	0.672948	13.3639	1.24940	774.58	0.96775	3.28	0
520	13:52:05.99	21.2655	13.80974	25.98	33.46	1.1	0.672966	13.3638	1.24936	774.56	0.96771	3.28	0
521	13:52:06.29	21.2655	13.80981	25.98	33.46	1.1	0.672972	13.3642	1.24936	774.58	0.96773	3.28	0
522	13:52:06.59	21.2645	13.81002	25.98	33.46	1.1	0.672984	13.3640	1.24936	774.56	0.96770	3.28	0
523	13:52:06.89	21.2645	13.80995	25.99	33.46	1.1	0.672984	13.3644	1.24936	774.58	0.96774	3.28	0
524	13:52:07.19	21.2655	13.80974	25.99	33.46	1.1	0.672972	13.3641	1.24940	774.56	0.96773	3.28	0
525	13:52:07.49	21.2610	13.81086	25.98	33.46	1.1	0.673020	13.3648	1.24936	774.56	0.96770	3.28	0
526	13:52:07.79	21.2630	13.81044	25.98	33.46	1.1	0.673002	13.3638	1.24932	774.54	0.96766	3.28	0
527	13:52:08.09	21.2610	13.81079	25.99	33.46	1.1	0.673020	13.3641	1.24932	774.54	0.96766	3.28	0
528	13:52:08.39	21.2615	13.81072	25.99	33.46	1.1	0.673020	13.3643	1.24932	774.56	0.96767	3.28	0
529	13:52:08.69	21.2615	13.81079	25.98	33.46	1.1	0.673020	13.3645	1.24936	774.56	0.96769	3.28	0
530	13:52:08.99	21.2610	13.81093	25.98	33.46	1.1	0.673026	13.3646	1.24936	774.54	0.96769	3.28	0
531	13:52:09.29	21.2590	13.81135	25.98	33.46	1.1	0.673050	13.3645	1.24932	774.54	0.96764	3.28	0
532	13:52:09.59	21.2605	13.81093	25.98	33.46	1.1	0.673026	13.3646	1.24936	774.54	0.96768	3.28	0
533	13:52:09.89	21.2605	13.81100	25.98	33.46	1.1	0.673032	13.3649	1.24936	774.56	0.96770	3.28	0
534	13:52:10.19	21.2615	13.81079	25.98	33.46	1.1	0.673020	13.3645	1.24936	774.56	0.96769	3.28	0
535	13:52:10.49	21.2595	13.81121	25.98	33.46	1.1	0.673044	13.3647	1.24932	774.56	0.96767	3.28	0
536	13:52:10.79	21.2595	13.81121	25.98	33.46	1.1	0.673038	13.3650	1.24936	774.54	0.96769	3.28	0
537	13:52:11.09	21.2575	13.81170	25.98	33.46	1.1	0.673068	13.3650	1.24932	774.54	0.96766	3.28	0
538	13:52:11.39	21.2575	13.81163	25.98	33.46	1.1	0.673062	13.3654	1.24936	774.56	0.96769	3.28	0
539	13:52:11.69	21.2580	13.81149	25.99	33.46	1.1	0.673056	13.3650	1.24936	774.54	0.96768	3.28	0
540	13:52:11.99	21.2565	13.81184	25.99	33.46	1.1	0.673074	13.3652	1.24932	774.54	0.96766	3.28	0
541	13:52:12.29	21.2560	13.81198	25.99	33.46	1.1	0.673080	13.3658	1.24936	774.56	0.96770	3.28	0
542	13:52:12.59	21.2560	13.81198	25.99	33.46	1.1	0.673080	13.3660	1.24936	774.56	0.96771	3.28	0
543	13:52:12.89	21.2580	13.81149	25.99	33.46	1.1	0.673056	13.3656	1.24936	774.56	0.96772	3.28	0
544	13:52:13.19	21.2545	13.81233	25.99	33.46	1.1	0.673098	13.3659	1.24932	774.56	0.96768	3.28	0
545	13:52:13.49	21.2585	13.81142	25.99	33.46	1.1	0.673050	13.3655	1.24936	774.56	0.96772	3.28	0
546	13:52:13.79	21.2555	13.81219	25.99	33.46	1.1	0.673092	13.3657	1.24932	774.56	0.96768	3.28	0
547	13:52:14.09	21.2545	13.81240	25.98	33.46	1.1	0.673098	13.3662	1.24936	774.56	0.96770	3.28	0
548	13:52:14.39	21.2565	13.81191	25.98	33.46	1.1	0.673074	13.3658	1.24936	774.56	0.96770	3.28	0
549	13:52:14.69	21.2530	13.81275	25.98	33.46	1.1	0.673116	13.3660	1.24932	774.54	0.96766	3.28	0
550	13:52:14.99	21.2545	13.81240	25.98	33.46	1.1	0.673098	13.3660	1.24936	774.56	0.96769	3.28	0
551	13:52:15.29	21.2535	13.81268	25.98	33.46	1.1	0.673110	13.3665	1.24936	774.56	0.96770	3.28	0
552	13:52:15.59	21.2560	13.81212	25.98	33.46	1.1	0.673086	13.3661	1.24936	774.56	0.96771	3.28	0
553	13:52:15.89	21.2530	13.81275	25.98	33.46	1.1	0.673116	13.3666	1.24936	774.56	0.96770	3.28	0
554	13:52:16.19	21.2520	13.81310	25.98	33.46	1.1	0.673134	13.3663	1.24932	774.54	0.96766	3.28	0
555	13:52:16.49	21.2555	13.81212	25.99	33.46	1.1	0.673086	13.3661	1.24936	774.56	0.96770	3.28	0
556	13:52:16.79	21.2560	13.81198	25.99	33.46	1.1	0.673080	13.3659	1.24936	774.56	0.96770	3.28	0
557	13:52:17.09	21.2555	13.81219	25.98	33.46	1.1	0.673086	13.3657	1.24932	774.56	0.96767	3.28	0
558	13:52:17.39	21.2535	13.81268	25.98	33.46	1.1	0.673116	13.3657	1.24932	774.52	0.96763	3.28	0
559	13:52:17.69	21.2530	13.81275	25.98	33.46	1.1	0.673116	13.3664	1.24936	774.56	0.96769	3.28	0
560	13:52:17.99	21.2505	13.81338	25.98	33.46	1.1	0.673146	13.3669	1.24936	774.54	0.96768	3.28	0
561	13:52:18.29	21.2500	13.81345	25.99	33.46	1.1	0.673152	13.3668	1.24932	774.54	0.96766	3.28	0
562	13:52:18.59	21.2515	13.81310	25.99	33.46	1.1	0.673134	13.3668	1.24936	774.56	0.96770	3.28	0
563	13:52:18.89	21.2500	13.81352	25.98	33.46	1.1	0.673152	13.3675	1.24936	774.56	0.96771	3.28	0
564	13:52:19.19	21.2515	13.81317	25.98	33.46	1.1	0.673134	13.3669	1.24936	774.56	0.96770	3.28	0
565	13:52:19.49	21.2490	13.81373	25.99	33.46	1.1	0.673164	13.3670	1.24932	774.54	0.96766	3.28	0
566	13:52:19.79	21.2470	13.81415	25.99	33.46	1.1	0.673188	13.3668	1.24932	774.52	0.96763	3.28	0
567	13:52:20.09	21.2475	13.81408	25.99	33.46	1.1	0.673182	13.3673	1.24932	774.54	0.96766	3.28	0
568	13:52:20.39	21.2490	13.81373	25.99	33.46	1.1	0.673164	13.3675	1.24936	774.56	0.96770	3.28	0
569	13:52:20.69	21.2485	13.81380	25.99	33.46	1.1	0.673170	13.3671	1.24932	774.56	0.96766	3.28	0
570	13:52:20.99	21.2490	13.81373	25.99	33.46	1.1	0.673164	13.3671	1.24932	774.54	0.96767	3.28	0
571	13:52:21.29	21.2470	13.81408	25.99	33.46	1.1	0.673188	13.3682	1.24936	774.58	0.96772	3.28	0
572	13:52:21.59	21.2480	13.81387	25.99	33.46	1.1	0.673176	13.3673	1.24932	774.56	0.96767	3.28	0
573	13:52:21.89	21.2500	13.81338	25.99	33.46	1.1	0.673152	13.3668	1.24932	774.56	0.96767	3.28	0
574	13:52:22.19	21.2475	13.81401	25.99	33.46	1.1	0.673182	13.3674	1.24932	774.56	0.96767	3.28	0
575	13:52:22.49	21.2460	13.81443	25.99	33.46	1.1	0.673200	13.3680	1.24932	774.56	0.96768	3.28	0
576	13:52:22.79	21.2455	13.81457	25.99	33.46	1.1	0.673206	13.3678	1.24932	774.56	0.96766	3.28	0
577	13:52:23.09	21.2470	13.81422	25.99	33.46	1.1	0.673188	13.3679	1.24936	774.56	0.96769	3.28	0
578	13:52:23.39	21.2435	13.81492	25.99	33.46	1.1	0.673224	13.3686	1.24932	774.56	0.96769	3.28	0
579	13:52:23.69	21.2460	13.81443	25.99	33.46	1.1	0.673200	13.3679	1.24932	774.56	0.96768	3.28	0
580	13:52:23.99	21.2460	13.81436	25.99	33.46	1.1	0.673200	13.3681	1.24936	774.56	0.96770	3.28	0
581	13:52:24.29	21.2455	13.81450	25.99	33.46	1.1	0.673206	13.3681	1.24936	774.56	0.96769	3.28	0
582	13:52:24.59	21.2450	13.81457	25.99	33.46	1.1	0.673212	13.3682	1.24932	774.56	0.96769	3.28	0
583	13:52:24.89	21.2430	13.81513	25.99	33.46	1.1	0.673236	13.3682	1.24932	774.56	0.96766	3.28	0
584	13:52:25.19	21.2405	13.81576	25.99	33.46	1.1	0.673266	13.3682	1.24928	774.52	0.96761	3.28	0
585	13:52:25.49	21.2430	13.81506	25.99	33.46	1.1	0.673230	13.3682	1.24932	774.54	0.96766	3.28	0
586	13:52:25.79	21.2420	13.81534	25.99	33.46	1.1	0.673242	13.3685	1.24932	774.54	0.96765	3.28	0
587	13:52:26.09	21.2380	13.81625	25.99	33.46	1.1	0.673290	13.3689	1.24932	774.52	0.96762	3.28	0
588	13:52:26.39	21.2435	13.81499	25.99	33.46	1.1	0.673230	13.3684	1.24932	774.56	0.96767	3.28	0
589	13:52:26.69	21.2395	13.81597	25.99	33.46	1.1	0.673278	13.3686	1.24928	774.54	0.96762	3.28	0
590	13:52:26.99	21.2400	13.81583	25.99	33.46	1.1	0.673272	13.3687	1.24932	774.54	0.96764	3.28	0
591	13:52:27.29	21.2400	13.81583	25.99	33.46	1.1	0.673266	13.3689	1.24932	774.54	0.96766	3.28	0
592	13:52:27.59	21.2420	13.81534	25.99	33.46	1.1	0.673242	13.3689	1.24932	774.56	0.96769	3.28	0
593	13:52:27.89	21.2425	13.81527	25.99	33.46	1.1	0.673242	13.3682	1.24932	774.54	0.96764	3.28	0
594	13:52:28.19	21.2420	13.81534	25.99	33.46	1.1	0.673242	13.3687	1.24932	774.56	0.96767	3.28	0
595	13:52:28.49	21.2420	13.81541	25.99	33.46	1.1	0.673248	13.3694	1.24936	774.58	0.96772	3.28	0
596	13:52:28.79	21.2395	13.81597	25.99	33.46	1.1	0.673278	13.3696	1.24936	774.56	0.96769	3.28	0
597	13:52:29.09	21.2385	13.81618	25.99	33.46	1.1	0.673290	13.3692	1.24932	774.54	0.96764	3.28	0
598	13:52:29.39	21.2375	13.81646	25.99	33.46	1.1	0.673302	13.3696	1.24932	774.54	0.96766	3.28	0
599	13:52:29.69	21.2400	13.81590	25.99	33.46	1.1	0.673272	13.3690	1.24932	774.54	0.96765	3.28	0
600	13:52:29.99	21.2400	13.81590	25.99	33.46	1.1	0.673272	13.3689	1.24932	774.54	0.96764	3.28	0
601	13:52:30.29	21.2395	13.81597	25.99	33.46	1.1	0.673272	13.3691	1.24932	774.54	0.96766	3.28	0
602	13:52:30.59	21.2375	13.81639	25.99	33.46	1.1	0.673296	13.3695	1.24932	774.56	0.96766	3.28	0
603	13:52:30.89	21.2370	13.81653	25.99	33.46	1.1	0.673302	13.3701	1.24932	774.56	0.96769	3.28	0
604	13:52:31.19	21.2355	13.81688	25.99	33.46	1.1	0.673320	13.3704	1.24936	774.56	0.96769	3.28	0
605	13:52:31.49	21.2370	13.81660	25.99	33.46	1.1	0.673308	13.3698	1.24932	774.54	0.96766	3.28	0
606	13:52:31.79	21.2400	13.81590	25.99	33.46	1.1	0.673272	13.3699	1.24936	774.58	0.96772	3.28	0
607	13:52:32.09	21.2360	13.81681	25.99	33.46	1.1	0.673314	13.3703	1.24936	774.56	0.96769	3.28	0
608	13:52:32.39	21.2375	13.81639	25.99	33.46	1.1	0.673296	13.3701	1.24936	774.56	0.96770	3.28	0
609	13:52:32.69	21.2345	13.81716	25.99	33.46	1.1	0.673338	13.3706	1.24932	774.56	0.96768	3.28	0
610	13:52:32.99	21.2370	13.81660	25.99	33.46	1.1	0.673308	13.3699	1.24932	774.56	0.96767	3.28	0
611	13:52:33.29	21.2355	13.81688	25.99	33.46	1.1	0.673320	13.3702	1.24932	774.54	0.96767	3.28	0
612	13:52:33.59	21.2360	13.81674	25.99	33.46	1.1	0.673314	13.3703	1.24936	774.56	0.96769	3.28	0
613	13:52:33.89	21.2345	13.81716	25.99	33.46	1.1	0.673332	13.3706	1.24936	774.54	0.96768	3.28	0
614	13:52:34.19	21.2325	13.81758	25.99	33.46	1.1	0.673356	13.3713	1.24932	774.58	0.96770	3.28	0
615	13:52:34.49	21.2340	13.81730	25.99	33.46	1.1	0.673338	13.3709	1.24932	774.56	0.96770	3.28	0
616	13:52:34.79	21.2315	13.81786	25.99	33.46	1.1	0.673368	13.3710	1.24932	774.56	0.96767	3.28	0
617	13:52:35.09	21.2340	13.81723	25.99	33.46	1.1	0.673338	13.3715	1.24936	774.58	0.96775	3.28	0
618	13:52:35.39	21.2305	13.81814	25.99	33.46	1.1	0.673380	13.3715	1.24932	774.56	0.96768	3.28	0
619	13:52:35.69	21.2340	13.81730	25.99	33.46	1.1	0.673338	13.3708	1.24932	774.56	0.96769	3.28	0
620	13:52:35.99	21.2325	13.81765	25.99	33.46	1.1	0.673356	13.3712	1.24936	774.56	0.96769	3.28	0
621	13:52:36.29	21.2325	13.81758	25.99	33.46	1.1	0.673356	13.3712	1.24936	774.56	0.96769	3.28	0
622	13:52:36.59	21.2315	13.81786	25.99	33.46	1.1	0.673368	13.3719	1.24936	774.58	0.96773	3.28	0
623	13:52:36.89	21.2335	13.81744	25.99	33.46	1.1	0.673350	13.3718	1.24940	774.58	0.96775	3.28	0
624	13:52:37.19	21.2295	13.81828	25.99	33.46	1.1	0.673392	13.3723	1.24936	774.58	0.96773	3.28	0
625	13:52:37.49	21.2300	13.81821	25.99	33.46	1.1	0.673386	13.3719	1.24936	774.56	0.96770	3.28	0
626	13:52:37.79	21.2325	13.81772	25.99	33.46	1.1	0.673362	13.3719	1.24936	774.58	0.96774	3.28	0
627	13:52:38.09	21.2310	13.81800	25.99	33.46	1.1	0.673374	13.3722	1.24936	774.58	0.96773	3.28	0
628	13:52:38.39	21.2310	13.81800	25.99	33.46	1.1	0.673374	13.3718	1.24936	774.58	0.96771	3.28	0
629	13:52:38.69	21.2315	13.81786	25.99	33.46	1.1	0.673368	13.3715	1.24936	774.56	0.96769	3.28	0
630	13:52:38.99	21.2320	13.81772	25.99	33.46	1.1	0.673362	13.3720	1.24936	774.58	0.96774	3.28	0
631	13:52:39.29	21.2260	13.81912	25.99	33.46	1.1	0.673434	13.3728	1.24936	774.56	0.96770	3.28	0
632	13:52:39.59	21.2305	13.81814	25.99	33.46	1.1	0.673380	13.3724	1.24936	774.58	0.96774	3.28	0
633	13:52:39.89	21.2280	13.81877	25.99	33.46	1.1	0.673410	13.3728	1.24936	774.58	0.96773	3.28	0
634	13:52:40.19	21.2300	13.81828	25.99	33.46	1.1	0.673386	13.3724	1.24936	774.58	0.96774	3.28	0
635	13:52:40.49	21.2275	13.81884	25.99	33.46	1.1	0.673416	13.3726	1.24936	774.58	0.96771	3.28	0
636	13:52:40.79	21.2260	13.81926	25.99	33.46	1.1	0.673434	13.3729	1.24936	774.56	0.96770	3.28	0
637	13:52:41.09	21.2295	13.81835	25.99	33.46	1.1	0.673392	13.3726	1.24936	774.58	0.96774	3.28	0
638	13:52:41.39	21.2280	13.81870	25.99	33.48	1.1	0.673410	13.3727	1.24936	774.58	0.96772	3.28	0
639	13:52:41.69	21.2285	13.81863	25.99	33.48	1.1	0.673404	13.3726	1.24936	774.56	0.96772	3.28	0
640	13:52:41.99	21.2240	13.81968	25.99	33.48	1.1	0.673458	13.3729	1.24932	774.56	0.96767	3.28	0
641	13:52:42.29	21.2250	13.81940	25.99	33.48	1.1	0.673446	13.3727	1.24932	774.56	0.96767	3.28	0
642	13:52:42.59	21.2250	13.81940	25.99	33.46	1.1	0.673446	13.3732	1.24936	774.56	0.96771	3.28	0
643	13:52:42.89	21.2285	13.81863	25.99	33.46	1.1	0.673404	13.3730	1.24940	774.58	0.96775	3.28	0
644	13:52:43.19	21.2255	13.81933	25.99	33.46	1.1	0.673440	13.3728	1.24936	774.56	0.96769	3.28	0
645	13:52:43.49	21.2260	13.81919	25.99	33.46	1.1	0.673434	13.3730	1.24936	774.58	0.96772	3.28	0
646	13:52:43.79	21.2235	13.81975	25.99	33.46	1.1	0.673458	13.3738	1.24936	774.58	0.96773	3.28	0
647	13:52:44.09	21.2240	13.81961	25.99	33.46	1.1	0.673452	13.3731	1.24932	774.56	0.96769	3.28	0
648	13:52:44.39	21.2235	13.81982	25.99	33.48	1.1	0.673464	13.3732	1.24932	774.56	0.96768	3.28	0
649	13:52:44.69	21.2250	13.81947	25.99	33.48	1.1	0.673446	13.3730	1.24936	774.56	0.96769	3.28	0
650	13:52:44.99	21.2235	13.81982	25.99	33.46	1.1	0.673464	13.3737	1.24936	774.58	0.96772	3.28	0
651	13:52:45.29	21.2235	13.81982	25.99	33.46	1.1	0.673464	13.3733	1.24936	774.56	0.96769	3.28	0
652	13:52:45.59	21.2230	13.81989	25.99	33.46	1.1	0.673464	13.3733	1.24932	774.56	0.96769	3.28	0
653	13:52:45.89	21.2245	13.81961	25.99	33.46	1.1	0.673452	13.3729	1.24932	774.56	0.96768	3.28	0
654	13:52:46.19	21.2205	13.82052	25.99	33.48	1.1	0.673500	13.3738	1.24932	774.56	0.96768	3.28	0
655	13:52:46.49	21.2235	13.81975	25.99	33.48	1.1	0.673464	13.3738	1.24936	774.58	0.96773	3.28	0
656	13:52:46.79	21.2240	13.81968	25.99	33.46	1.1	0.673458	13.3734	1.24936	774.58	0.96771	3.28	0
657	13:52:47.09	21.2240	13.81968	25.99	33.46	1.1	0.673458	13.3738	1.24936	774.58	0.96774	3.28	0
658	13:52:47.39	21.2215	13.82024	25.99	33.46	1.1	0.673482	13.3743	1.24936	774.58	0.96773	3.28	0
659	13:52:47.69	21.2190	13.82087	25.99	33.46	1.1	0.673512	13.3741	1.24932	774.56	0.96767	3.28	0
660	13:52:47.99	21.2210	13.82038	25.99	33.46	1.1	0.673494	13.3741	1.24936	774.56	0.96770	3.28	0
661	13:52:48.29	21.2230	13.81989	25.99	33.46	1.1	0.673470	13.3741	1.24940	774.58	0.96775	3.28	0
