Device address	Device ID	Factory Device ID	Firmware	Measurement mode	Gain	Speed	Y_AH_Cal (-)	TF_Cal (V/W)	Temp_Cal (°C)																																				
FF47	D3	12J691	 C3.8	H2   	1.000	Norm 	 0.995544	20.464394	29.717340																																				
Iteration	Time	Output (%)	Transfer (V/W)	Tsens (°C)	RH (%)	AH (kPa)	Corr transfer (-)	Utp (mV)	Ih (mA)	Uh (mV)	Ph (mW)	Usyst (V)	Alarm																																
2434	11:57:05.04	20.5870	13.98768	22.36	38.70	1.0	0.680898	13.4469	1.24740	770.68	0.96134	3.28	0
2435	11:57:05.34	20.4000	14.03255	22.36	38.77	1.0	0.683088	13.4903	1.24740	770.70	0.96135	3.28	0
2436	11:57:05.64	20.3655	14.04081	22.36	38.77	1.0	0.683490	13.4984	1.24740	770.70	0.96137	3.28	0
2437	11:57:05.94	20.3390	14.04718	22.36	38.80	1.0	0.683802	13.5047	1.24740	770.70	0.96139	3.28	0
2438	11:57:06.24	20.3960	14.03339	22.36	38.80	1.0	0.683130	13.4918	1.24740	770.72	0.96140	3.28	0
2439	11:57:06.54	20.3670	14.04046	22.36	38.83	1.0	0.683478	13.4982	1.24740	770.70	0.96139	3.28	0
2440	11:57:06.84	20.3045	14.05537	22.36	38.83	1.0	0.684204	13.5128	1.24740	770.72	0.96140	3.28	0
2441	11:57:07.14	20.1900	14.08281	22.36	38.90	1.0	0.685542	13.5393	1.24740	770.72	0.96140	3.28	0
2442	11:57:07.44	20.0375	14.11942	22.36	38.90	1.0	0.687324	13.5751	1.24740	770.76	0.96145	3.28	0
2443	11:57:07.74	19.9655	14.13713	22.36	38.97	1.1	0.688188	13.5918	1.24736	770.76	0.96143	3.28	0
2444	11:57:08.04	19.9425	14.14287	22.36	38.97	1.1	0.688470	13.5973	1.24736	770.76	0.96142	3.28	0
2445	11:57:08.34	19.9170	14.14917	22.36	39.00	1.1	0.688776	13.6039	1.24740	770.76	0.96146	3.28	0
2446	11:57:08.64	19.9600	14.13846	22.36	39.00	1.1	0.688254	13.5927	1.24736	770.74	0.96140	3.28	0
2447	11:57:08.94	20.0655	14.11263	22.36	39.03	1.1	0.687000	13.5680	1.24740	770.74	0.96140	3.28	0
2448	11:57:09.24	20.2035	14.07952	22.36	39.03	1.1	0.685386	13.5353	1.24736	770.70	0.96135	3.28	0
2449	11:57:09.54	20.1735	14.08666	22.36	39.07	1.1	0.685734	13.5428	1.24740	770.72	0.96139	3.28	0
2450	11:57:09.84	19.9645	14.13727	22.36	39.07	1.1	0.688200	13.5918	1.24736	770.76	0.96142	3.28	0
2451	11:57:10.14	19.7840	14.18256	22.36	39.10	1.1	0.690402	13.6359	1.24740	770.76	0.96146	3.28	0
2452	11:57:10.44	19.7290	14.19635	22.35	39.10	1.1	0.691074	13.6494	1.24740	770.80	0.96147	3.28	0
2453	11:57:10.74	19.7300	14.19614	22.35	39.13	1.1	0.691062	13.6492	1.24740	770.78	0.96148	3.28	0
2454	11:57:11.04	19.7750	14.18473	22.36	39.13	1.1	0.690516	13.6387	1.24744	770.80	0.96151	3.28	0
2455	11:57:11.34	19.8215	14.17297	22.36	39.17	1.1	0.689940	13.6271	1.24740	770.78	0.96148	3.28	0
2456	11:57:11.64	19.8505	14.16576	22.35	39.17	1.1	0.689586	13.6200	1.24740	770.78	0.96148	3.28	0
2457	11:57:11.94	19.9230	14.14756	22.35	39.20	1.1	0.688704	13.6019	1.24740	770.76	0.96143	3.28	0
2458	11:57:12.24	19.8885	14.15624	22.35	39.20	1.1	0.689124	13.6103	1.24740	770.76	0.96143	3.28	0
2459	11:57:12.54	19.8110	14.17563	22.35	39.23	1.1	0.690072	13.6291	1.24740	770.76	0.96145	3.28	0
2460	11:57:12.84	19.7535	14.18998	22.36	39.23	1.1	0.690774	13.6433	1.24740	770.78	0.96148	3.28	0
2461	11:57:13.14	19.6315	14.22064	22.36	39.27	1.1	0.692268	13.6728	1.24740	770.80	0.96148	3.28	0
2462	11:57:13.44	19.5055	14.25228	22.36	39.27	1.1	0.693804	13.7038	1.24740	770.82	0.96152	3.28	0
2463	11:57:13.74	19.5330	14.24535	22.36	39.27	1.1	0.693468	13.6963	1.24736	770.78	0.96145	3.28	0
2464	11:57:14.04	19.7455	14.19208	22.35	39.27	1.1	0.690876	13.6449	1.24736	770.78	0.96144	3.28	0
2465	11:57:14.34	19.8590	14.16352	22.35	39.33	1.1	0.689484	13.6175	1.24740	770.76	0.96145	3.28	0
2466	11:57:14.64	19.8065	14.17661	22.36	39.33	1.1	0.690126	13.6296	1.24736	770.76	0.96142	3.28	0
2467	11:57:14.94	19.6700	14.21084	22.36	39.36	1.1	0.691794	13.6634	1.24740	770.80	0.96148	3.28	0
2468	11:57:15.24	19.6020	14.22799	22.36	39.36	1.1	0.692628	13.6799	1.24740	770.80	0.96148	3.28	0
2469	11:57:15.54	19.5145	14.24983	22.36	39.36	1.1	0.693690	13.7014	1.24740	770.82	0.96151	3.28	0
2470	11:57:15.84	19.4310	14.27083	22.36	39.36	1.1	0.694716	13.7223	1.24744	770.84	0.96156	3.28	0
2471	11:57:16.14	19.3605	14.28854	22.36	39.36	1.1	0.695574	13.7395	1.24744	770.86	0.96158	3.28	0
2472	11:57:16.44	19.3280	14.29666	22.36	39.36	1.1	0.695970	13.7475	1.24744	770.86	0.96158	3.28	0
2473	11:57:16.74	19.3365	14.29456	22.36	39.39	1.1	0.695868	13.7449	1.24740	770.84	0.96155	3.28	0
2474	11:57:17.04	19.2570	14.31458	22.36	39.39	1.1	0.696846	13.7649	1.24740	770.88	0.96160	3.28	0
2475	11:57:17.34	19.0420	14.36841	22.36	39.43	1.1	0.699468	13.8167	1.24740	770.88	0.96160	3.28	0
2476	11:57:17.65	18.8420	14.41867	22.36	39.43	1.1	0.701916	13.8659	1.24740	770.92	0.96166	3.28	0
2477	11:57:17.94	18.8595	14.41426	22.36	39.43	1.1	0.701700	13.8616	1.24740	770.92	0.96166	3.28	0
2478	11:57:18.24	18.8660	14.41258	22.36	39.43	1.1	0.701616	13.8601	1.24740	770.92	0.96166	3.28	0
2479	11:57:18.54	18.8685	14.41195	22.36	39.46	1.1	0.701586	13.8589	1.24740	770.90	0.96163	3.28	0
2480	11:57:18.84	18.7715	14.43631	22.36	39.46	1.1	0.702774	13.8830	1.24740	770.92	0.96167	3.28	0
2481	11:57:19.14	18.8280	14.42210	22.36	39.49	1.1	0.702084	13.8688	1.24740	770.92	0.96164	3.28	0
2482	11:57:19.44	18.8565	14.41496	22.36	39.49	1.1	0.701736	13.8615	1.24740	770.90	0.96161	3.28	0
2483	11:57:19.74	18.9590	14.38920	22.36	39.52	1.1	0.700482	13.8365	1.24740	770.88	0.96159	3.28	0
2484	11:57:20.04	19.0755	14.35994	22.35	39.52	1.1	0.699060	13.8081	1.24736	770.88	0.96157	3.28	0
2485	11:57:20.34	19.0230	14.37310	22.35	39.56	1.1	0.699702	13.8208	1.24740	770.86	0.96157	3.28	0
2486	11:57:20.64	19.0015	14.37856	22.35	39.56	1.1	0.699966	13.8269	1.24740	770.90	0.96163	3.28	0
2487	11:57:20.94	18.8890	14.40677	22.35	39.56	1.1	0.701340	13.8539	1.24740	770.90	0.96163	3.28	0
2488	11:57:21.24	18.7865	14.43253	22.35	39.56	1.1	0.702594	13.8785	1.24736	770.90	0.96161	3.28	0
2489	11:57:21.54	18.7835	14.43323	22.35	39.59	1.1	0.702630	13.8799	1.24744	770.92	0.96166	3.28	0
2490	11:57:21.84	18.8230	14.42336	22.35	39.59	1.1	0.702144	13.8698	1.24740	770.90	0.96162	3.28	0
2491	11:57:22.14	18.9330	14.39571	22.35	39.62	1.1	0.700800	13.8426	1.24736	770.88	0.96158	3.28	0
2492	11:57:22.44	18.7595	14.43925	22.35	39.62	1.1	0.702924	13.8851	1.24740	770.92	0.96162	3.28	0
2493	11:57:22.74	18.5405	14.49420	22.35	39.62	1.1	0.705594	13.9386	1.24740	770.94	0.96167	3.28	0
2494	11:57:23.04	18.3985	14.52983	22.35	39.62	1.1	0.707334	13.9730	1.24740	770.96	0.96167	3.28	0
2495	11:57:23.34	18.4055	14.52801	22.35	39.69	1.1	0.707244	13.9718	1.24740	770.96	0.96172	3.28	0
2496	11:57:23.64	18.3010	14.55426	22.35	39.69	1.1	0.708522	13.9973	1.24740	770.98	0.96173	3.28	0
2497	11:57:23.94	18.2460	14.56805	22.35	39.69	1.1	0.709194	14.0108	1.24740	771.00	0.96175	3.28	0
2498	11:57:24.24	18.3090	14.55223	22.35	39.69	1.1	0.708426	13.9956	1.24740	771.00	0.96175	3.28	0
2499	11:57:24.54	18.2780	14.56000	22.35	39.72	1.1	0.708804	14.0025	1.24740	770.98	0.96171	3.28	0
2500	11:57:24.84	18.3225	14.54880	22.35	39.72	1.1	0.708258	13.9918	1.24740	770.96	0.96172	3.28	0
2501	11:57:25.14	18.2815	14.55909	22.35	39.76	1.1	0.708762	14.0009	1.24736	770.96	0.96166	3.28	0
2502	11:57:25.44	18.2770	14.56021	22.35	39.76	1.1	0.708816	14.0024	1.24740	770.96	0.96169	3.28	0
2503	11:57:25.74	18.2180	14.57498	22.35	39.79	1.1	0.709536	14.0173	1.24740	771.00	0.96173	3.28	0
2504	11:57:26.04	18.0910	14.60690	22.35	39.79	1.1	0.711090	14.0482	1.24740	771.00	0.96175	3.28	0
2505	11:57:26.34	18.2000	14.57953	22.35	39.83	1.1	0.709758	14.0218	1.24740	771.00	0.96174	3.28	0
2506	11:57:26.64	18.3595	14.53942	22.35	39.83	1.1	0.707808	13.9827	1.24740	770.96	0.96170	3.28	0
2507	11:57:26.94	18.5065	14.50253	22.35	39.83	1.1	0.706014	13.9466	1.24740	770.94	0.96167	3.28	0
2508	11:57:27.24	18.5605	14.48909	22.35	39.83	1.1	0.705354	13.9343	1.24740	770.96	0.96172	3.28	0
2509	11:57:27.54	18.5430	14.49343	22.35	39.86	1.1	0.705570	13.9376	1.24736	770.94	0.96164	3.28	0
2510	11:57:27.84	18.3785	14.53473	22.35	39.86	1.1	0.707580	13.9784	1.24740	770.98	0.96173	3.28	0
2511	11:57:28.14	18.3225	14.54873	22.35	39.86	1.1	0.708264	13.9915	1.24740	770.96	0.96170	3.28	0
2512	11:57:28.44	18.2935	14.55601	22.35	39.86	1.1	0.708612	13.9988	1.24740	770.98	0.96172	3.28	0
2513	11:57:28.74	18.1335	14.59619	22.35	39.86	1.1	0.710568	14.0377	1.24740	771.00	0.96173	3.28	0
2514	11:57:29.04	18.0620	14.61411	22.35	39.86	1.1	0.711444	14.0554	1.24740	771.00	0.96177	3.28	0
2515	11:57:29.34	18.0265	14.62293	22.35	39.89	1.1	0.711876	14.0640	1.24740	771.02	0.96178	3.28	0
2516	11:57:29.64	17.9705	14.63742	22.35	39.89	1.1	0.712578	14.0778	1.24740	771.02	0.96177	3.28	0
2517	11:57:29.94	18.0310	14.62188	22.35	39.89	1.1	0.711822	14.0630	1.24744	771.00	0.96178	3.28	0
2518	11:57:30.24	18.1205	14.59934	22.35	39.89	1.1	0.710724	14.0409	1.24740	771.00	0.96175	3.28	0
2519	11:57:30.54	18.2420	14.56889	22.35	39.92	1.1	0.709248	14.0114	1.24740	770.98	0.96173	3.28	0
2520	11:57:30.84	18.3450	14.54299	22.35	39.92	1.1	0.707982	13.9861	1.24740	770.96	0.96170	3.28	0
2521	11:57:31.14	18.4090	14.52696	22.35	39.92	1.1	0.707202	13.9707	1.24740	770.96	0.96171	3.28	0
2522	11:57:31.44	18.4040	14.52822	22.35	39.92	1.1	0.707268	13.9719	1.24740	770.96	0.96171	3.28	0
2523	11:57:31.74	18.3120	14.55125	22.35	39.96	1.1	0.708390	13.9938	1.24740	770.96	0.96169	3.28	0
2524	11:57:32.04	18.2825	14.55867	22.35	39.96	1.1	0.708750	14.0015	1.24740	770.98	0.96172	3.28	0
2525	11:57:32.34	18.3025	14.55370	22.35	39.96	1.1	0.708504	13.9960	1.24736	770.96	0.96168	3.28	0
2526	11:57:32.64	18.3960	14.53018	22.35	39.96	1.1	0.707364	13.9731	1.24736	770.96	0.96166	3.28	0
2527	11:57:32.94	18.5205	14.49896	22.35	39.96	1.1	0.705840	13.9434	1.24740	770.94	0.96169	3.28	0
2528	11:57:33.24	18.4645	14.51296	22.35	39.96	1.1	0.706524	13.9569	1.24740	770.96	0.96169	3.28	0
2529	11:57:33.54	18.4145	14.52556	22.35	39.96	1.1	0.707136	13.9692	1.24740	770.96	0.96170	3.28	0
2530	11:57:33.84	18.4000	14.52927	22.35	39.96	1.1	0.707316	13.9733	1.24744	770.98	0.96173	3.28	0
2531	11:57:34.14	18.3570	14.53991	22.35	39.96	1.1	0.707838	13.9828	1.24740	770.96	0.96169	3.28	0
2532	11:57:34.44	18.2905	14.55671	22.34	39.96	1.1	0.708648	13.9996	1.24740	770.98	0.96173	3.28	0
2533	11:57:34.74	18.1925	14.58128	22.34	39.96	1.1	0.709848	14.0236	1.24740	771.00	0.96175	3.28	0
2534	11:57:35.04	18.1030	14.60375	22.35	39.96	1.1	0.710940	14.0453	1.24740	771.00	0.96176	3.28	0
2535	11:57:35.34	18.1230	14.59871	22.35	39.92	1.1	0.710694	14.0407	1.24744	771.00	0.96178	3.28	0
2536	11:57:35.64	18.1520	14.59150	22.35	39.92	1.1	0.710346	14.0328	1.24740	770.98	0.96172	3.28	0
2537	11:57:35.94	18.2545	14.56581	22.35	39.92	1.1	0.709092	14.0076	1.24736	770.96	0.96168	3.28	0
2538	11:57:36.24	18.3035	14.55356	22.34	39.92	1.1	0.708498	13.9963	1.24740	770.98	0.96171	3.28	0
2539	11:57:36.54	18.2960	14.55531	22.34	39.96	1.1	0.708582	13.9973	1.24736	770.94	0.96166	3.28	0
2540	11:57:36.84	18.2785	14.55972	22.34	39.96	1.1	0.708798	14.0020	1.24740	770.96	0.96169	3.28	0
2541	11:57:37.14	18.2235	14.57351	22.34	39.96	1.1	0.709470	14.0157	1.24740	770.98	0.96172	3.28	0
2542	11:57:37.44	18.1970	14.58009	22.35	39.96	1.1	0.709794	14.0223	1.24740	771.00	0.96174	3.28	0
2543	11:57:37.74	18.2130	14.57617	22.35	39.96	1.1	0.709602	14.0178	1.24740	770.98	0.96170	3.28	0
2544	11:57:38.04	18.2050	14.57806	22.35	39.96	1.1	0.709692	14.0200	1.24740	770.98	0.96172	3.28	0
2545	11:57:38.34	18.1515	14.59150	22.35	39.96	1.1	0.710346	14.0332	1.24740	770.98	0.96173	3.28	0
2546	11:57:38.64	18.1120	14.60151	22.35	39.96	1.1	0.710832	14.0422	1.24736	770.98	0.96170	3.28	0
2547	11:57:38.94	18.0820	14.60907	22.35	39.96	1.1	0.711204	14.0507	1.24744	771.00	0.96178	3.28	0
2548	11:57:39.24	18.0550	14.61586	22.34	39.96	1.1	0.711534	14.0566	1.24740	771.00	0.96173	3.28	0
2549	11:57:39.54	18.0730	14.61138	22.34	39.96	1.1	0.711312	14.0524	1.24740	771.00	0.96175	3.28	0
2550	11:57:39.84	18.0680	14.61257	22.34	39.96	1.1	0.711372	14.0536	1.24740	771.00	0.96175	3.28	0
2551	11:57:40.14	18.0570	14.61537	22.34	39.96	1.1	0.711510	14.0559	1.24740	770.98	0.96172	3.28	0
2552	11:57:40.44	18.0525	14.61642	22.34	39.96	1.1	0.711558	14.0567	1.24736	771.00	0.96170	3.28	0
2553	11:57:40.74	18.0550	14.61586	22.34	39.99	1.1	0.711528	14.0566	1.24740	771.00	0.96173	3.28	0
2554	11:57:41.04	18.0610	14.61432	22.34	39.99	1.1	0.711456	14.0552	1.24740	771.00	0.96174	3.28	0
2555	11:57:41.34	18.0635	14.61376	22.34	39.99	1.1	0.711426	14.0537	1.24736	770.98	0.96168	3.28	0
2556	11:57:41.64	18.0620	14.61397	22.34	39.99	1.1	0.711438	14.0545	1.24736	770.98	0.96172	3.28	0
2557	11:57:41.94	18.0465	14.61789	22.34	39.99	1.1	0.711630	14.0577	1.24736	770.96	0.96168	3.28	0
2558	11:57:42.24	18.0290	14.62237	22.34	39.99	1.1	0.711846	14.0628	1.24740	771.00	0.96173	3.28	0
2559	11:57:42.54	18.0255	14.62321	22.34	39.99	1.1	0.711888	14.0634	1.24740	770.98	0.96172	3.28	0
2560	11:57:42.84	18.0150	14.62587	22.34	39.99	1.1	0.712014	14.0662	1.24740	771.00	0.96174	3.28	0
2561	11:57:43.14	18.0215	14.62412	22.34	40.06	1.1	0.711936	14.0647	1.24740	771.00	0.96175	3.28	0
2562	11:57:43.44	18.0290	14.62223	22.34	40.06	1.1	0.711846	14.0630	1.24740	771.00	0.96176	3.28	0
2563	11:57:43.74	18.0315	14.62174	22.34	40.06	1.1	0.711822	14.0619	1.24736	771.00	0.96172	3.28	0
2564	11:57:44.04	18.0360	14.62055	22.34	40.06	1.1	0.711762	14.0605	1.24736	770.98	0.96170	3.28	0
2565	11:57:44.34	18.0410	14.61929	22.34	40.06	1.1	0.711702	14.0600	1.24740	771.00	0.96174	3.28	0
2566	11:57:44.64	18.0455	14.61817	22.34	40.06	1.1	0.711648	14.0587	1.24740	770.98	0.96173	3.28	0
2567	11:57:44.94	18.0410	14.61929	22.34	40.09	1.1	0.711702	14.0594	1.24736	770.98	0.96170	3.28	0
2568	11:57:45.24	18.0360	14.62048	22.34	40.09	1.1	0.711762	14.0599	1.24736	770.96	0.96166	3.28	0
2569	11:57:45.54	18.0355	14.62062	22.34	40.09	1.1	0.711768	14.0605	1.24736	770.98	0.96170	3.28	0
2570	11:57:45.84	18.0320	14.62146	22.34	40.09	1.1	0.711810	14.0610	1.24736	770.98	0.96167	3.28	0
2571	11:57:46.14	18.0300	14.62209	22.34	40.09	1.1	0.711840	14.0622	1.24740	770.98	0.96172	3.28	0
2572	11:57:46.44	18.0320	14.62160	22.33	40.09	1.1	0.711810	14.0619	1.24740	770.98	0.96173	3.28	0
2573	11:57:46.74	18.0370	14.62027	22.33	40.09	1.1	0.711750	14.0612	1.24740	771.00	0.96176	3.28	0
2574	11:57:47.04	18.0400	14.61950	22.34	40.09	1.1	0.711714	14.0597	1.24736	770.98	0.96171	3.28	0
2575	11:57:47.34	18.0460	14.61796	22.34	40.09	1.1	0.711636	14.0578	1.24736	770.96	0.96169	3.28	0
2576	11:57:47.64	18.0510	14.61677	22.34	40.09	1.1	0.711582	14.0561	1.24732	770.96	0.96164	3.28	0
2577	11:57:47.94	18.0605	14.61439	22.34	40.09	1.1	0.711462	14.0548	1.24740	770.98	0.96171	3.28	0
2578	11:57:48.24	18.0625	14.61390	22.33	40.09	1.1	0.711438	14.0539	1.24736	770.98	0.96168	3.28	0
2579	11:57:48.54	18.0670	14.61278	22.33	40.12	1.1	0.711384	14.0533	1.24740	770.98	0.96171	3.28	0
2580	11:57:48.84	18.0625	14.61390	22.33	40.12	1.1	0.711438	14.0545	1.24740	770.98	0.96172	3.28	0
2581	11:57:49.14	18.0525	14.61635	22.33	40.12	1.1	0.711558	14.0566	1.24740	770.98	0.96170	3.28	0
2582	11:57:49.44	18.0435	14.61866	22.33	40.12	1.1	0.711666	14.0589	1.24740	770.98	0.96172	3.28	0
2583	11:57:49.74	18.0360	14.62055	22.33	40.12	1.1	0.711762	14.0610	1.24740	770.98	0.96173	3.28	0
2584	11:57:50.04	18.0330	14.62132	22.33	40.12	1.1	0.711798	14.0611	1.24736	770.98	0.96169	3.28	0
2585	11:57:50.34	18.0345	14.62090	22.33	40.12	1.1	0.711780	14.0610	1.24736	770.98	0.96171	3.28	0
2586	11:57:50.64	18.0360	14.62048	22.33	40.12	1.1	0.711756	14.0605	1.24736	770.98	0.96170	3.28	0
2587	11:57:50.94	18.0400	14.61957	22.33	40.12	1.1	0.711714	14.0598	1.24740	770.98	0.96172	3.28	0
2588	11:57:51.25	18.0425	14.61894	22.33	40.12	1.1	0.711684	14.0595	1.24740	771.00	0.96173	3.28	0
2589	11:57:51.54	18.0435	14.61866	22.33	40.12	1.1	0.711672	14.0590	1.24740	770.98	0.96172	3.28	0
2590	11:57:51.84	18.0440	14.61852	22.33	40.12	1.1	0.711666	14.0593	1.24740	771.00	0.96175	3.28	0
2591	11:57:52.14	18.0415	14.61915	22.33	40.12	1.1	0.711690	14.0601	1.24740	771.00	0.96176	3.28	0
2592	11:57:52.44	18.0370	14.62027	22.33	40.12	1.1	0.711750	14.0605	1.24736	770.98	0.96171	3.28	0
2593	11:57:52.74	18.0380	14.61999	22.33	40.12	1.1	0.711732	14.0601	1.24736	770.98	0.96170	3.28	0
2594	11:57:53.04	18.0370	14.62027	22.33	40.12	1.1	0.711750	14.0602	1.24736	770.98	0.96169	3.28	0
2595	11:57:53.34	18.0380	14.62006	22.33	40.12	1.1	0.711738	14.0603	1.24740	770.98	0.96171	3.28	0
2596	11:57:53.64	18.0355	14.62069	22.33	40.12	1.1	0.711768	14.0607	1.24736	770.98	0.96170	3.28	0
2597	11:57:53.94	18.0340	14.62104	22.33	40.12	1.1	0.711786	14.0613	1.24740	770.98	0.96172	3.28	0
2598	11:57:54.24	18.0325	14.62139	22.33	40.12	1.1	0.711804	14.0619	1.24740	771.00	0.96174	3.28	0
2599	11:57:54.54	18.0355	14.62062	22.33	40.12	1.1	0.711762	14.0616	1.24744	771.00	0.96176	3.28	0
2600	11:57:54.84	18.0340	14.62104	22.33	40.12	1.1	0.711786	14.0611	1.24736	770.98	0.96170	3.28	0
2601	11:57:55.14	18.0315	14.62160	22.33	40.16	1.1	0.711816	14.0614	1.24736	770.98	0.96169	3.28	0
2602	11:57:55.44	18.0350	14.62069	22.33	40.16	1.1	0.711768	14.0602	1.24736	770.96	0.96167	3.28	0
2603	11:57:55.74	18.0350	14.62069	22.33	40.16	1.1	0.711774	14.0606	1.24736	770.98	0.96169	3.28	0
2604	11:57:56.04	18.0370	14.62020	22.33	40.16	1.1	0.711744	14.0610	1.24740	771.00	0.96176	3.28	0
2605	11:57:56.34	18.0345	14.62090	22.33	40.16	1.1	0.711780	14.0607	1.24736	770.98	0.96168	3.28	0
2606	11:57:56.64	18.0365	14.62041	22.33	40.16	1.1	0.711756	14.0608	1.24740	770.98	0.96173	3.28	0
2607	11:57:56.94	18.0350	14.62076	22.33	40.16	1.1	0.711774	14.0606	1.24736	770.98	0.96169	3.28	0
2608	11:57:57.24	18.0360	14.62055	22.33	40.16	1.1	0.711762	14.0609	1.24740	770.98	0.96172	3.28	0
2609	11:57:57.54	18.0360	14.62055	22.33	40.16	1.1	0.711762	14.0605	1.24736	770.98	0.96169	3.28	0
2610	11:57:57.84	18.0390	14.61978	22.33	40.16	1.1	0.711726	14.0601	1.24740	770.98	0.96172	3.28	0
2611	11:57:58.14	18.0340	14.62104	22.33	40.16	1.1	0.711786	14.0605	1.24736	770.96	0.96166	3.28	0
2612	11:57:58.44	18.0345	14.62083	22.33	40.16	1.1	0.711780	14.0606	1.24736	770.98	0.96168	3.28	0
2613	11:57:58.74	18.0320	14.62146	22.33	40.16	1.1	0.711810	14.0617	1.24736	770.98	0.96171	3.28	0
2614	11:57:59.04	18.0300	14.62202	22.33	40.16	1.1	0.711834	14.0623	1.24740	770.98	0.96172	3.28	0
2615	11:57:59.34	18.0300	14.62195	22.33	40.16	1.1	0.711834	14.0618	1.24736	770.98	0.96169	3.28	0
2616	11:57:59.64	18.0295	14.62209	22.33	40.16	1.1	0.711840	14.0626	1.24740	771.00	0.96174	3.28	0
2617	11:57:59.94	18.0265	14.62286	22.33	40.16	1.1	0.711876	14.0626	1.24736	770.98	0.96169	3.28	0
2618	11:58:00.24	18.0245	14.62342	22.32	40.16	1.1	0.711900	14.0628	1.24736	770.96	0.96167	3.28	0
2619	11:58:00.54	18.0300	14.62209	22.32	40.16	1.1	0.711834	14.0620	1.24736	770.98	0.96169	3.28	0
2620	11:58:00.84	18.0305	14.62195	22.32	40.16	1.1	0.711828	14.0624	1.24740	771.00	0.96173	3.28	0
2621	11:58:01.14	18.0260	14.62307	22.32	40.16	1.1	0.711882	14.0629	1.24736	770.98	0.96169	3.28	0
2622	11:58:01.44	18.0300	14.62209	22.32	40.16	1.1	0.711834	14.0627	1.24740	771.00	0.96175	3.28	0
2623	11:58:01.74	18.0285	14.62251	22.32	40.16	1.1	0.711858	14.0625	1.24736	770.98	0.96170	3.28	0
2624	11:58:02.04	18.0265	14.62300	22.32	40.16	1.1	0.711876	14.0630	1.24740	770.98	0.96170	3.28	0
2625	11:58:02.34	18.0260	14.62307	22.32	40.16	1.1	0.711882	14.0629	1.24736	770.98	0.96169	3.28	0
2626	11:58:02.64	18.0270	14.62279	22.32	40.16	1.1	0.711870	14.0626	1.24740	770.96	0.96169	3.28	0
2627	11:58:02.94	18.0270	14.62279	22.32	40.16	1.1	0.711870	14.0634	1.24740	771.00	0.96175	3.28	0
2628	11:58:03.24	18.0230	14.62377	22.32	40.16	1.1	0.711918	14.0636	1.24736	770.98	0.96169	3.28	0
2629	11:58:03.54	18.0230	14.62384	22.32	40.16	1.1	0.711924	14.0633	1.24736	770.98	0.96167	3.28	0
2630	11:58:03.84	18.0235	14.62370	22.32	40.16	1.1	0.711912	14.0633	1.24736	770.98	0.96168	3.28	0
2631	11:58:04.14	18.0230	14.62384	22.32	40.16	1.1	0.711924	14.0640	1.24736	770.98	0.96171	3.28	0
2632	11:58:04.44	18.0195	14.62468	22.32	40.16	1.1	0.711960	14.0643	1.24736	770.98	0.96169	3.28	0
2633	11:58:04.74	18.0220	14.62398	22.32	40.16	1.1	0.711930	14.0638	1.24740	770.96	0.96169	3.28	0
2634	11:58:05.04	18.0230	14.62384	22.32	40.16	1.1	0.711918	14.0640	1.24740	770.98	0.96172	3.28	0
2635	11:58:05.34	18.0220	14.62405	22.32	40.16	1.1	0.711930	14.0642	1.24740	770.98	0.96172	3.28	0
2636	11:58:05.64	18.0180	14.62510	22.32	40.16	1.1	0.711984	14.0646	1.24736	770.96	0.96168	3.28	0
2637	11:58:05.94	18.0195	14.62468	22.32	40.16	1.1	0.711966	14.0643	1.24736	770.98	0.96168	3.28	0
2638	11:58:06.24	18.0190	14.62482	22.32	40.16	1.1	0.711972	14.0648	1.24740	770.98	0.96171	3.28	0
2639	11:58:06.54	18.0195	14.62468	22.32	40.19	1.1	0.711960	14.0650	1.24740	770.98	0.96173	3.28	0
2640	11:58:06.84	18.0175	14.62517	22.32	40.19	1.1	0.711990	14.0650	1.24740	770.98	0.96170	3.28	0
2641	11:58:07.14	18.0210	14.62426	22.32	40.19	1.1	0.711942	14.0647	1.24740	771.00	0.96173	3.28	0
2642	11:58:07.44	18.0190	14.62475	22.32	40.19	1.1	0.711966	14.0650	1.24740	771.00	0.96172	3.28	0
2643	11:58:07.74	18.0195	14.62461	22.32	40.19	1.1	0.711960	14.0645	1.24736	770.98	0.96170	3.28	0
2644	11:58:08.04	18.0180	14.62503	22.32	40.19	1.1	0.711984	14.0647	1.24740	770.96	0.96169	3.28	0
2645	11:58:08.34	18.0185	14.62489	22.32	40.19	1.1	0.711972	14.0646	1.24736	770.98	0.96169	3.28	0
2646	11:58:08.64	18.0210	14.62433	22.32	40.19	1.1	0.711948	14.0645	1.24740	770.98	0.96172	3.28	0
2647	11:58:08.94	18.0160	14.62552	22.32	40.19	1.1	0.712002	14.0651	1.24736	770.96	0.96168	3.28	0
2648	11:58:09.24	18.0175	14.62510	22.32	40.19	1.1	0.711984	14.0650	1.24736	770.98	0.96170	3.28	0
2649	11:58:09.54	18.0165	14.62538	22.32	40.19	1.1	0.711996	14.0652	1.24736	770.98	0.96170	3.28	0
2650	11:58:09.84	18.0175	14.62517	22.32	40.19	1.1	0.711990	14.0654	1.24740	770.98	0.96173	3.28	0
2651	11:58:10.14	18.0170	14.62524	22.32	40.19	1.1	0.711990	14.0657	1.24740	771.00	0.96173	3.28	0
